@relation homes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute postal-code {84003,84004,84005,84013,84020,84042,84043,84045,84049,84057,84058,84062,84074,84078,84097,84601,84604,84606,84629,84633,84651,84653,84655,84660,84663,84664}
@attribute bedrooms {1,2,3,4,5,6,7,8}
@attribute bathrooms {1,2,3,4,5,6,8}
@attribute square-feet numeric
@attribute lot-size numeric
@attribute cars {0,1,2,3,4,5,6,7,8,10,12}
@attribute type {'Condo/Townhome/Row Home/Co-Op','Mfd/Mobile Home','Multi-Family Home','Single Family Home'}
@attribute cost numeric

@data
84045,4,2,0.44017,0.002721,3,'Single Family Home',450400
84045,5,2,0.345358,0.003453,2,'Single Family Home',374900
84004,4,3,0.265412,0.005232,2,'Single Family Home',444000
84045,5,3,0.492151,0.002721,4,'Single Family Home',454000
84606,5,2,0.141699,0.00157,0,'Single Family Home',239999
84045,3,2,0.292026,0.002721,2,'Single Family Home',391450
84604,4,2,0.247115,0.000314,2,'Condo/Townhome/Row Home/Co-Op',320000
84660,5,3,0.234016,0.002198,2,'Single Family Home',279900
84097,5,3,0.281422,0.002302,2,'Single Family Home',315000
84045,3,2,0.339744,0.002721,3,'Single Family Home',380900
84005,3,2,0.077451,0.000209,0,'Condo/Townhome/Row Home/Co-Op',171900
84655,4,3,0.542676,0.005128,3,'Single Family Home',374900
84655,3,2,0.30762,0.002407,2,'Single Family Home',359900
84043,3,2,0.375091,0.002616,2,'Single Family Home',479000
84043,6,4,0.283813,0.001151,2,'Single Family Home',374500
84651,3,2,0.265828,0.001988,2,'Single Family Home',316900
84004,5,3,0.373739,0.005651,3,'Single Family Home',587000
84604,6,3,0.509824,0.004918,3,'Single Family Home',678000
84042,5,3,0.401497,0.003349,3,'Single Family Home',579900
84045,5,3,0.431854,0.002302,3,'Single Family Home',429000
84606,4,2,0.177981,0.002302,0,'Single Family Home',220000
84601,4,4,0.171432,0.001674,0,'Multi-Family Home',299000
84058,3,2,0.395155,0.0045,3,'Single Family Home',474999
84663,6,3,0.250442,0.00136,2,'Single Family Home',299900
84651,4,2,0.299615,0.002198,3,'Single Family Home',369000
84005,3,2,0.17112,0.000105,2,'Condo/Townhome/Row Home/Co-Op',244900
84005,3,2,0.181412,0.000209,2,'Single Family Home',274900
84005,3,2,0.104481,0.000105,2,'Condo/Townhome/Row Home/Co-Op',207900
84005,3,2,0.217902,0.001046,2,'Single Family Home',241900
84043,7,5,0.747583,0.012976,3,'Single Family Home',900000
84058,4,3,0.507329,0.00293,3,'Single Family Home',689900
84653,7,4,0.494542,0.002616,3,'Single Family Home',375000
84003,4,3,0.508785,0.007535,3,'Single Family Home',845000
84005,4,2,0.354819,0.005128,3,'Single Family Home',449000
84664,5,3,0.496101,0.01036,2,'Single Family Home',598900
84664,4,2,0.402433,0.003872,2,'Single Family Home',434900
84664,4,2,0.436012,0.01036,3,'Single Family Home',572900
84660,3,2,0.10001,0.001884,2,'Single Family Home',234900
84601,5,4,0.17559,0.001046,0,'Multi-Family Home',354900
84043,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',211000
84042,6,4,0.679177,0.004918,3,'Single Family Home',849900
84003,5,3,0.364175,0.000419,2,'Condo/Townhome/Row Home/Co-Op',449900
84045,6,4,0.408047,0.002616,3,'Single Family Home',479000
84655,3,2,0.269051,0.002093,2,'Single Family Home',308000
84043,4,3,0.529681,0.003139,4,'Single Family Home',539000
84045,3,2,0.205011,0.002093,3,'Single Family Home',305000
84664,4,2,0.416156,0.006069,2,'Single Family Home',530000
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',224000
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',203560
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',228900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',224000
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',224000
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',217900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',203560
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',202900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',202900
84058,6,4,0.778459,0.005337,4,'Single Family Home',849000
84651,5,3,0.395987,0.002093,2,'Single Family Home',434900
84604,7,3,0.401289,0.002512,3,'Single Family Home',539000
84043,5,3,0.496101,0.003035,2,'Single Family Home',527900
84043,5,3,0.375611,0.001779,3,'Single Family Home',469900
84604,6,6,0.585196,0.005442,0,'Single Family Home',754900
84003,8,4,0.323214,0.002721,0,'Multi-Family Home',465000
84003,5,2,0.267907,0.009523,2,'Single Family Home',435000
84058,4,3,0.416779,0.002407,4,'Single Family Home',494900
84005,3,2,0.241813,0.00157,3,'Single Family Home',319900
84005,3,2,0.206154,0.000105,2,'Condo/Townhome/Row Home/Co-Op',251305
84005,3,2,0.102817,0.000105,2,'Condo/Townhome/Row Home/Co-Op',197900
84664,4,2,0.36719,0.003453,3,'Single Family Home',417400
84604,5,3,0.49475,0.002512,2,'Single Family Home',649900
84653,5,4,0.408878,0.013499,3,'Single Family Home',459000
84058,5,2,0.406383,0.002407,3,'Single Family Home',454900
84651,6,4,0.321759,0.002302,2,'Single Family Home',319900
84003,1,1,0.054476,?,0,'Condo/Townhome/Row Home/Co-Op',159900
84655,3,2,0.465433,0.003767,3,'Single Family Home',359900
84058,4,2,0.297224,0.002302,2,'Single Family Home',404950
84058,3,2,0.312818,0.002302,2,'Single Family Home',396950
84005,5,3,0.317912,0.001465,2,'Single Family Home',349000
84651,6,3,0.391205,0.003453,3,'Single Family Home',424000
84005,3,2,0.206154,0.000105,2,'Condo/Townhome/Row Home/Co-Op',247805
84005,3,2,0.216551,0.000105,2,'Condo/Townhome/Row Home/Co-Op',238805
84058,7,3,0.7664,0.007116,2,'Single Family Home',629900
84604,5,3,0.235471,0.005651,2,'Single Family Home',397900
84062,5,3,0.257407,0.003872,3,'Single Family Home',479000
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',223000
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',216900
84003,3,2,0.243061,0.002198,3,'Single Family Home',409990
84043,3,2,0.248986,0.002407,3,'Single Family Home',340000
84043,4,2,0.435804,0.003349,3,'Single Family Home',506828
84043,4,2,0.435804,0.003349,2,'Single Family Home',506900
84660,4,2,0.256056,0.001151,2,'Single Family Home',299995
84005,3,2,0.321551,0.01036,2,'Single Family Home',499520
84058,6,4,0.473958,0.002302,2,'Single Family Home',545000
84005,4,3,0.22258,0.001256,2,'Single Family Home',269999
84651,3,1,0.101986,0.102239,0,'Single Family Home',449000
84601,1,1,0.011644,0,0,'Condo/Townhome/Row Home/Co-Op',79900
84601,1,1,0.011644,0,0,'Condo/Townhome/Row Home/Co-Op',76900
84660,4,2,0.120491,0.023127,0,'Single Family Home',369900
84045,3,2,0.282566,0.002302,3,'Single Family Home',364900
84003,6,4,0.704543,0.003872,3,'Single Family Home',859000
84660,4,2,0.312818,0.123169,0,'Single Family Home',900000
84057,4,3,0.241917,0.002198,2,'Single Family Home',309900
84057,3,1,0.04252,0.001988,1,'Single Family Home',199900
84043,3,2,0.352947,0.002721,3,'Single Family Home',469999
84062,6,3,0.550889,0.003767,3,'Single Family Home',699000
84003,5,3,0.237031,0.022813,2,'Single Family Home',699000
84062,5,3,0.28163,0.001988,2,'Condo/Townhome/Row Home/Co-Op',359000
84651,3,2,0.07402,0.000209,0,'Condo/Townhome/Row Home/Co-Op',165000
84058,3,2,0.124025,0.000209,2,'Condo/Townhome/Row Home/Co-Op',254900
84062,3,2,0.083065,?,1,'Condo/Townhome/Row Home/Co-Op',205000
84062,3,2,0.2992,0.002302,2,'Single Family Home',449000
84062,4,2,0.348165,0.002302,3,'Single Family Home',535000
84045,4,3,0.249714,0.000314,2,'Condo/Townhome/Row Home/Co-Op',280000
84601,6,6,0.262917,0.004709,0,'Multi-Family Home',489000
84651,5,3,0.713172,0.004814,3,'Single Family Home',875000
84604,6,3,0.345462,0.002302,2,'Single Family Home',500000
84097,6,3,0.272066,0.002512,2,'Single Family Home',354900
84655,3,2,0.177045,0,2,'Condo/Townhome/Row Home/Co-Op',189900
84655,3,2,0.18058,0,2,'Condo/Townhome/Row Home/Co-Op',194900
84045,4,2,0.371972,0.003035,2,'Single Family Home',391188
84004,4,2,0.582389,0.005232,3,'Single Family Home',699000
84005,3,2,0.245036,0.001151,2,'Single Family Home',275000
84043,4,2,0.250546,0.001884,3,'Single Family Home',398190
84651,4,2,0.402641,0.00293,3,'Single Family Home',499900
84043,5,2,0.297328,0.002721,3,'Single Family Home',440990
84043,4,2,0.414596,0.002093,3,'Single Family Home',472890
84043,4,2,0.351596,0.001779,3,'Single Family Home',427890
84097,6,4,0.614305,0.003453,3,'Single Family Home',875000
84062,6,3,0.324254,0.0045,2,'Single Family Home',389999
84057,6,3,0.250442,0.002825,0,'Single Family Home',319900
84606,4,2,0.222061,0.000314,2,'Single Family Home',279900
84045,4,2,0.361784,0.002721,2,'Single Family Home',409900
84005,3,2,0.112798,0.000105,2,'Condo/Townhome/Row Home/Co-Op',205900
84005,3,2,0.204699,0.000105,2,'Condo/Townhome/Row Home/Co-Op',235805
84651,4,3,0.371868,0.005756,4,'Single Family Home',459000
84058,4,3,0.202308,0.000942,2,'Single Family Home',332000
84062,3,2,0.066847,0.000314,1,'Condo/Townhome/Row Home/Co-Op',174300
84005,5,3,0.439651,0.003453,2,'Single Family Home',379900
84058,3,2,0.18609,0.000105,2,'Condo/Townhome/Row Home/Co-Op',285000
84664,4,3,0.226947,0.001151,3,'Condo/Townhome/Row Home/Co-Op',359000
84664,4,3,0.226947,0.001151,3,'Condo/Townhome/Row Home/Co-Op',359000
84604,6,4,0.391413,0.005023,3,'Single Family Home',499000
84005,4,3,0.386319,0.012453,3,'Single Family Home',599000
84045,3,2,0.308036,0.002198,3,'Single Family Home',300000
84045,4,3,0.498597,0.002302,3,'Single Family Home',486308
84045,6,3,0.389645,0.001884,3,'Single Family Home',423000
84653,6,3,0.24961,0.020825,2,'Single Family Home',375000
84005,5,2,0.402225,0.001151,2,'Single Family Home',298000
84653,6,4,0.399314,0.002302,2,'Single Family Home',449900
84045,3,2,0.076723,0.000209,2,'Condo/Townhome/Row Home/Co-Op',168500
84005,7,4,0.373636,0.006069,3,'Single Family Home',389000
84005,3,2,0.102817,0.000105,2,'Condo/Townhome/Row Home/Co-Op',201900
84062,3,2,0.113525,0.002616,2,'Single Family Home',155000
84651,5,3,0.295041,0.00136,2,'Single Family Home',315000
84651,4,4,0.271234,0.004709,3,'Single Family Home',389000
84663,7,4,0.531864,0.002198,4,'Single Family Home',380000
84651,3,2,0.337769,0.002407,2,'Single Family Home',341000
84005,3,2,0.199813,0.001046,2,'Single Family Home',237400
84604,5,6,0.943445,0.013813,4,'Single Family Home',800000
84660,3,2,0.173303,0.000105,2,'Condo/Townhome/Row Home/Co-Op',269900
84653,8,5,0.52074,0.011093,6,'Single Family Home',749900
84606,3,1,0.090134,0.000105,0,'Condo/Townhome/Row Home/Co-Op',179800
84005,3,2,0.200021,0.000314,2,'Single Family Home',237900
84043,6,3,0.473958,0.002093,3,'Single Family Home',539989
84057,7,3,0.361056,0.001988,2,'Single Family Home',409500
84601,6,4,0.156877,0.001674,0,'Multi-Family Home',329900
84057,3,2,0.187545,0.000523,2,'Single Family Home',279977
84057,3,2,0.215615,0.000523,2,'Single Family Home',302627
84043,4,3,0.288907,0.033696,4,'Single Family Home',625000
84005,3,2,0.18058,0.000105,2,'Condo/Townhome/Row Home/Co-Op',269900
84660,3,2,0.317185,0.001988,3,'Single Family Home',411605
84057,3,2,0.187545,0.000628,2,'Single Family Home',297990
84058,5,2,0.297328,0.001884,3,'Single Family Home',373480
84058,4,2,0.351596,0.002616,3,'Single Family Home',460432
84057,3,2,0.187545,0.000523,2,'Single Family Home',295990
84057,3,2,0.187545,0.000523,2,'Single Family Home',295990
84057,3,2,0.225491,0.000628,2,'Single Family Home',307990
84604,6,5,0.603909,0.009523,3,'Single Family Home',800000
84057,4,2,0.119139,0.002302,0,'Single Family Home',220000
84003,4,2,0.152719,0.002512,0,'Multi-Family Home',300000
84058,4,2,0.32571,0.00157,3,'Single Family Home',367506
84058,6,3,0.306373,0.001256,0,'Single Family Home',374990
84663,8,4,0.49527,0.002302,2,'Single Family Home',448500
84655,3,2,0.495478,0.003767,2,'Single Family Home',349900
84005,3,2,0.181412,0.000105,2,'Condo/Townhome/Row Home/Co-Op',249900
84651,3,2,0.354507,0.002093,2,'Single Family Home',339900
84005,3,2,0.200021,0.000314,2,'Single Family Home',237900
84058,3,2,0.206154,0.000837,2,'Single Family Home',326319
84604,5,2,0.333818,0.000733,3,'Single Family Home',499900
84005,3,3,0.231521,0.000209,2,'Single Family Home',299900
84606,3,1,0.086184,0.000209,2,'Condo/Townhome/Row Home/Co-Op',191600
84651,4,3,0.516894,0.004814,3,'Single Family Home',629900
84651,3,2,0.295041,0.002093,2,'Single Family Home',309900
84005,3,2,0.080362,0.000209,0,'Condo/Townhome/Row Home/Co-Op',164900
84045,3,2,0.078906,0.000209,1,'Condo/Townhome/Row Home/Co-Op',179900
84651,3,2,0.322799,0.002093,2,'Single Family Home',313900
84058,3,2,0.181308,0.000209,2,'Condo/Townhome/Row Home/Co-Op',276000
84664,5,2,0.309388,0.021557,4,'Single Family Home',739900
84663,4,2,0.454205,0.008058,2,'Single Family Home',649900
84651,4,2,0.339848,0.071578,6,'Single Family Home',769000
84058,2,2,0.257927,0.002825,2,'Single Family Home',259900
84045,4,2,0.414492,0.002407,3,'Single Family Home',458000
84003,5,2,0.23464,0.007535,0,'Single Family Home',379900
84004,5,3,0.429047,0.004709,3,'Single Family Home',574900
84057,5,4,0.28163,0.000419,2,'Condo/Townhome/Row Home/Co-Op',309900
84663,6,4,0.52178,0.003558,2,'Single Family Home',575000
84003,3,2,0.243788,0.00157,0,'Single Family Home',301900
84045,6,3,0.470735,0.002093,3,'Single Family Home',475000
84003,4,3,0.273521,0.000419,2,'Condo/Townhome/Row Home/Co-Op',339900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',202900
84005,5,3,0.358145,0.061323,2,'Single Family Home',599900
84045,5,2,0.398898,0.002302,3,'Single Family Home',444000
84629,8,4,0.657969,0.472792,0,'Single Family Home',849900
84663,3,1,0.100946,0.001674,0,'Single Family Home',192000
84664,3,2,0.27716,0.001151,2,'Single Family Home',329000
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',224000
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',202900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',209295
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',216900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',202900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',219195
84043,3,2,0.285477,0.001988,2,'Single Family Home',369990
84057,4,2,0.120491,0.002302,0,'Single Family Home',190000
84653,3,2,0.303254,0.003767,2,'Single Family Home',346900
84651,4,2,0.415948,0.00429,3,'Single Family Home',395900
84042,5,2,0.593513,0.008581,2,'Single Family Home',695000
84043,6,4,0.497869,0.002093,3,'Single Family Home',699000
84058,3,2,0.31261,0.001779,3,'Single Family Home',379400
84058,3,2,0.288076,0.001779,3,'Single Family Home',349050
84655,5,2,0.181412,0.002093,0,'Single Family Home',205000
84043,3,2,0.242021,0.001779,2,'Single Family Home',331950
84043,4,2,0.271234,0.001779,2,'Single Family Home',399900
84043,5,2,0.211145,0.00157,0,'Single Family Home',339000
84003,6,3,0.442562,0.008162,2,'Single Family Home',615000
84606,4,2,0.260838,0.00136,0,'Single Family Home',299897
84606,4,2,0.100322,0.00136,0,'Multi-Family Home',230000
84003,3,2,0.535191,0.008476,3,'Single Family Home',779500
84660,3,2,0.333818,0.002407,3,'Single Family Home',349900
84660,3,2,0.391413,0.002407,2,'Single Family Home',376900
84005,5,3,0.318224,0.01036,4,'Single Family Home',547900
84664,5,3,0.401601,0.00157,2,'Single Family Home',420000
84664,4,2,0.250962,0.00157,3,'Single Family Home',389000
84606,3,1,0.087223,0.000209,2,'Condo/Townhome/Row Home/Co-Op',195600
84629,3,2,0.143362,1,2,'Single Family Home',783000
84664,3,2,0.347437,0.001465,2,'Single Family Home',399500
84097,6,3,0.489552,0.002721,2,'Single Family Home',625000
84058,3,2,0.189417,0.000105,2,'Condo/Townhome/Row Home/Co-Op',278000
84058,3,2,0.18609,0.000105,2,'Condo/Townhome/Row Home/Co-Op',268000
84097,4,2,0.147105,0.004814,3,'Single Family Home',264900
84655,3,2,0.525938,0.004081,3,'Single Family Home',359900
84045,3,2,0.28662,0.002407,3,'Single Family Home',380876
84057,5,3,0.213744,0.002198,2,'Single Family Home',389000
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',202900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',203560
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',228900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',202900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',203560
84651,8,5,0.778355,0.024383,3,'Single Family Home',629900
84601,3,1,0.086599,0.000105,0,'Condo/Townhome/Row Home/Co-Op',179900
84653,5,3,0.694043,0.008372,4,'Single Family Home',899900
84664,4,2,0.402433,0.003453,3,'Single Family Home',422900
84664,4,2,0.36719,0.003453,2,'Single Family Home',395900
84005,3,2,0.204595,0.00157,2,'Single Family Home',274310
84651,3,2,0.432685,0.004814,3,'Single Family Home',514694
84664,3,2,0.349517,0.003663,2,'Single Family Home',393900
84004,7,4,0.637176,0.002616,4,'Single Family Home',670000
84664,4,2,0.416156,0.006069,2,'Single Family Home',495900
84606,3,1,0.086599,0.000209,2,'Condo/Townhome/Row Home/Co-Op',188500
84058,5,3,0.519701,0.003453,3,'Single Family Home',579181
84062,3,2,0.09107,0.000209,0,'Condo/Townhome/Row Home/Co-Op',185000
84005,3,2,0.249922,0.000837,2,'Single Family Home',324900
84043,3,2,0.259175,0.001151,2,'Single Family Home',350000
84601,4,3,0.141907,0.001779,2,'Single Family Home',249000
84058,3,2,0.193159,0.000209,2,'Condo/Townhome/Row Home/Co-Op',270000
84660,5,3,0.24462,0.001884,2,'Single Family Home',315000
84601,2,1,0.106144,0.001674,1,'Single Family Home',214900
84660,3,2,0.120283,0.001151,2,'Single Family Home',259000
84058,3,2,0.177877,?,2,'Single Family Home',289900
84043,3,2,0.081193,?,1,'Single Family Home',208900
84045,3,2,0.216655,?,2,'Single Family Home',278990
84664,5,2,0.296185,0.002302,3,'Single Family Home',432900
84003,4,3,0.603909,?,3,'Single Family Home',719990
84043,3,2,0.075788,?,1,'Condo/Townhome/Row Home/Co-Op',195000
84045,4,3,0.519597,0.002616,3,'Single Family Home',549900
84020,5,3,0.361368,0.003035,3,'Single Family Home',649900
84005,5,3,0.248986,0.001465,2,'Single Family Home',349900
84043,3,2,0.30866,0.001779,3,'Single Family Home',379990
84005,5,2,0.188585,0.001988,2,'Single Family Home',269900
84003,3,2,0.128912,0.000105,2,'Condo/Townhome/Row Home/Co-Op',289900
84097,5,3,0.298056,0.003767,2,'Single Family Home',380900
84653,4,2,0.365527,0.002616,3,'Single Family Home',390000
84651,4,2,0.230897,0.001884,2,'Single Family Home',299900
84043,3,2,0.081193,0.000105,1,'Condo/Townhome/Row Home/Co-Op',219000
84058,3,2,0.159892,?,2,'Single Family Home',278900
84062,5,3,0.206051,0.003244,2,'Single Family Home',333100
84043,5,3,0.299096,0.001779,2,'Single Family Home',374900
84043,3,2,0.384136,0.001988,2,'Single Family Home',449500
84660,4,2,0.16509,0.000837,1,'Condo/Townhome/Row Home/Co-Op',217500
84651,3,2,0.07402,0.000209,0,'Condo/Townhome/Row Home/Co-Op',167000
84651,3,2,0.433621,0.003977,2,'Single Family Home',390900
84660,3,2,0.182867,0,2,'Condo/Townhome/Row Home/Co-Op',259900
84660,3,2,0.182867,0,2,'Condo/Townhome/Row Home/Co-Op',254900
84660,3,2,0.182867,0,2,'Condo/Townhome/Row Home/Co-Op',254900
84660,3,2,0.182867,0,2,'Condo/Townhome/Row Home/Co-Op',254900
84660,3,2,0.182867,0,2,'Condo/Townhome/Row Home/Co-Op',259900
84663,3,2,0.090134,0.000105,0,'Condo/Townhome/Row Home/Co-Op',205000
84045,4,3,0.201996,0.000209,2,'Condo/Townhome/Row Home/Co-Op',269900
84058,6,3,0.154694,0,1,'Condo/Townhome/Row Home/Co-Op',225000
84601,2,1,0.071005,0.000942,2,'Single Family Home',230000
84058,2,2,0.051669,?,0,'Condo/Townhome/Row Home/Co-Op',159900
84651,4,2,0.516478,0.003453,2,'Single Family Home',427900
84651,3,2,0.349517,0.003453,2,'Single Family Home',359900
84651,3,2,0.354507,0.004081,2,'Single Family Home',367900
84097,4,3,0.260838,0.003558,2,'Single Family Home',355000
84005,4,2,0.350452,0.00157,2,'Single Family Home',410000
84045,3,2,0.190664,0.000209,2,'Condo/Townhome/Row Home/Co-Op',237210
84604,4,3,0.292026,0.003035,0,'Multi-Family Home',325000
84058,5,3,0.519701,0.003453,3,'Single Family Home',579181
84058,5,3,0.519701,0.002407,3,'Single Family Home',547527
84003,3,2,0.227363,0.00157,2,'Single Family Home',314900
84003,3,2,0.243996,0.00136,2,'Single Family Home',321900
84003,3,2,0.243996,0.00136,2,'Single Family Home',318900
84660,4,2,0.186818,0.000314,2,'Condo/Townhome/Row Home/Co-Op',304900
84604,7,4,0.999168,0.005651,3,'Single Family Home',749900
84660,5,4,0.385071,0.00293,2,'Single Family Home',389900
84045,4,2,0.474374,0.00293,2,'Single Family Home',415900
84058,4,2,0.38715,0.001988,3,'Single Family Home',439990
84058,3,2,0.393596,0.002198,3,'Single Family Home',449990
84062,3,2,0.205115,0.000105,2,'Condo/Townhome/Row Home/Co-Op',325000
84005,3,2,0.245452,0.001674,2,'Single Family Home',284223
84663,4,3,0.476141,0.003139,3,'Single Family Home',559900
84043,3,2,0.353259,0.003767,3,'Single Family Home',469900
84663,3,2,0.311155,0.002616,3,'Single Family Home',464900
84043,5,2,0.362616,0.004081,3,'Single Family Home',509900
84005,3,2,0.254912,0.001884,2,'Single Family Home',276990
84045,8,5,0.689885,0.003035,3,'Single Family Home',675000
84062,6,5,0.682607,0.00293,5,'Single Family Home',725000
84058,4,2,0.311571,0.001988,3,'Single Family Home',422990
84058,4,2,0.418339,0.002302,3,'Single Family Home',442310
84058,3,2,0.330804,0.001465,3,'Single Family Home',382990
84043,3,2,0.258967,0.002407,3,'Single Family Home',380190
84655,4,2,0.181828,0.001884,0,'Multi-Family Home',229900
84058,4,2,0.233496,0.001046,2,'Single Family Home',302990
84003,5,3,0.325917,0.00157,2,'Single Family Home',319900
84663,3,2,0.353259,0.002302,3,'Single Family Home',469900
84058,5,2,0.362616,0.001779,3,'Single Family Home',439900
84058,3,2,0.189417,0.000105,2,'Condo/Townhome/Row Home/Co-Op',275000
84058,3,2,0.18609,0.000105,2,'Condo/Townhome/Row Home/Co-Op',271000
84058,4,2,0.23963,0.000837,2,'Single Family Home',317479
84058,4,2,0.23963,0.000837,2,'Single Family Home',299990
84663,5,2,0.478116,0.002825,3,'Single Family Home',589900
84663,4,2,0.429774,0.002302,3,'Single Family Home',574900
84663,5,2,0.362616,0.002302,3,'Single Family Home',509900
84663,4,2,0.42468,0.002616,3,'Single Family Home',554900
84660,4,1,0.121322,0.002093,0,'Single Family Home',160000
84664,4,2,0.436012,0.003977,2,'Single Family Home',448900
84663,5,3,0.439547,0.003244,3,'Single Family Home',469900
84005,3,2,0.200749,0.000209,2,'Condo/Townhome/Row Home/Co-Op',215000
84005,3,2,0.200749,0.000209,2,'Condo/Townhome/Row Home/Co-Op',218225
84005,3,2,0.200749,0.000209,2,'Condo/Townhome/Row Home/Co-Op',215000
84005,3,2,0.200749,0.000209,2,'Condo/Townhome/Row Home/Co-Op',215000
84005,3,2,0.200749,0.000209,2,'Condo/Townhome/Row Home/Co-Op',218225
84058,4,2,0.233496,0.000837,2,'Single Family Home',313169
84058,3,2,0.225387,0.000837,2,'Single Family Home',306582
84058,4,2,0.233496,0.000837,2,'Single Family Home',310453
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',214900
84097,5,4,0.576255,0.004918,3,'Single Family Home',824900
84604,6,5,0.534463,0.003872,2,'Single Family Home',449900
84058,3,2,0.214367,0.000837,2,'Single Family Home',293990
84664,3,2,0.198877,0.000419,2,'Condo/Townhome/Row Home/Co-Op',275000
84058,3,2,0.219981,0.000837,2,'Single Family Home',291990
84660,4,2,0.36719,0.002302,2,'Single Family Home',361900
84003,4,2,0.332155,0.002407,3,'Single Family Home',489990
84660,3,2,0.287036,0.001674,2,'Single Family Home',294900
84043,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',187900
84058,4,2,0.23963,0.000942,2,'Single Family Home',301990
84663,5,5,0.585404,0.01036,3,'Single Family Home',895500
84058,4,2,0.23412,0.00136,2,'Single Family Home',339990
84058,3,2,0.238902,0.001256,2,'Single Family Home',332990
84058,4,2,0.311571,0.001256,2,'Single Family Home',352990
84651,4,2,0.159268,0.003872,0,'Single Family Home',209000
84653,4,2,0.366982,0.001779,2,'Single Family Home',334900
84058,4,2,0.311571,0.00157,2,'Single Family Home',354990
84058,4,2,0.311571,0.00157,2,'Single Family Home',354990
84660,5,3,0.346294,0.043847,8,'Single Family Home',529900
84005,3,2,0.200021,0.000314,2,'Single Family Home',235900
84058,4,2,0.229546,0.001465,2,'Single Family Home',328990
84663,5,4,0.411477,0.003767,3,'Single Family Home',450000
84058,4,2,0.311571,0.00157,0,'Single Family Home',356990
84058,6,3,0.451086,0.003244,3,'Single Family Home',649900
84003,3,2,0.34515,0.002616,3,'Single Family Home',547020
84043,3,2,0.354507,0.002825,2,'Single Family Home',453900
84005,4,2,0.129951,0.001046,2,'Single Family Home',225000
84005,3,2,0.104481,0.000105,2,'Condo/Townhome/Row Home/Co-Op',191630
84043,3,2,0.366878,0.00293,2,'Single Family Home',450900
84651,3,2,0.345358,0.004709,2,'Single Family Home',371900
84005,3,2,0.200021,0.000314,2,'Single Family Home',235900
84660,3,2,0.167585,0.000209,2,'Condo/Townhome/Row Home/Co-Op',224900
84660,3,2,0.167585,0.000209,2,'Condo/Townhome/Row Home/Co-Op',234195
84660,3,2,0.167585,0.000209,2,'Condo/Townhome/Row Home/Co-Op',215205
84660,3,2,0.167585,0.000209,2,'Condo/Townhome/Row Home/Co-Op',208820
84005,3,2,0.243996,0.000314,2,'Single Family Home',256900
84058,3,2,0.389126,0.002512,3,'Single Family Home',409900
84003,3,2,0.243996,0.00157,0,'Single Family Home',315900
84003,3,2,0.243996,0.001674,2,'Single Family Home',318900
84003,3,2,0.243788,0.00157,0,'Single Family Home',304900
84005,3,2,0.192432,0.001151,2,'Single Family Home',291550
84005,3,2,0.294833,0.001988,2,'Single Family Home',314980
84003,3,2,0.243788,0.00157,0,'Single Family Home',302900
84003,3,2,0.243996,0.002198,2,'Single Family Home',316900
84003,3,2,0.265204,0.001884,0,'Single Family Home',310900
84004,6,3,0.637904,0.007011,3,'Single Family Home',519900
84653,3,2,0.306165,0.003349,2,'Single Family Home',329900
84058,3,2,0.181308,0.000209,2,'Condo/Townhome/Row Home/Co-Op',249900
84058,3,2,0.181308,0.000209,2,'Condo/Townhome/Row Home/Co-Op',249900
84058,3,2,0.179852,0.000209,2,'Condo/Townhome/Row Home/Co-Op',261900
